Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2355_3145,162,Goshawk,Gabar,Micronisus,gabar,0.0,8.3,0.0,0.0,0.0,14.3,50.0,0.0,14.3,12.5,12.5,0.0,6,67,9.0
2355_3145,171,Harrier-Hawk,African,Polyboroides,typus,20.0,8.3,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,3,67,4.5
2355_3145,172,Osprey,Western,Pandion,haliaetus,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,173,Francolin,Coqui,Peliperdix,coqui,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,174,Francolin,Crested,Dendroperdix,sephaena,60.0,41.7,40.0,40.0,33.3,85.7,50.0,100.0,42.9,50.0,62.5,50.0,35,67,52.2
2355_3145,183,Spurfowl,Natal,Pternistis,natalensis,60.0,58.3,100.0,60.0,100.0,85.7,0.0,0.0,71.4,25.0,62.5,75.0,42,67,62.7
2355_3145,185,Spurfowl,Swainson's,Pternistis,swainsonii,60.0,41.7,40.0,60.0,0.0,42.9,50.0,100.0,14.3,12.5,25.0,75.0,25,67,37.3
2355_3145,192,Guineafowl,Helmeted,Numida,meleagris,0.0,0.0,40.0,20.0,0.0,28.6,50.0,0.0,0.0,25.0,0.0,25.0,9,67,13.4
2355_3145,203,Crake,Black,Zapornia,flavirostra,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,28.6,12.5,12.5,25.0,6,67,9.0
2355_3145,217,Bustard,Kori,Ardeotis,kori,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,28.6,12.5,25.0,0.0,6,67,9.0
2355_3145,224,Korhaan,Red-crested,Lophotis,ruficrista,40.0,58.3,40.0,0.0,33.3,57.1,50.0,100.0,42.9,37.5,37.5,25.0,28,67,41.8
